name,K,width,eps0,lr_type,maxpool_kernel,power,activate,test_acc,seed,attack,certainty,samples,cutoff,pad,crit_eps,std_err_eps,MSE,R2,M,D,Q,B,nu
BP_K10_w08_MX07_relu01,10,8,0.001,cosine,7,1.0,relu,0.6899,241142331,fgsm,0.8,3693,0.0,0.1,0.0110812281884571,1.3285900811838246e-05,0.0001693438500325,0.9984752170999386,-0.2856124629054611,0.1535943685664406,1.2213438184428127,29.99762898430636,2.6670415882159355e-05
BP_K10_w08_MX07_relu02,10,8,0.001,cosine,7,2.0,relu,0.6682,1245249142,fgsm,0.8,3505,0.0,0.1,0.010209492870867,9.39189812331159e-06,9.7748955405956e-05,0.9991197360228438,-0.2848730728419208,0.1467384257438593,1.39301438492087,30.001999822243256,3.354190111212804e-05
BP_K10_w08_MX07_relu04,10,8,0.001,cosine,7,4.0,relu,0.6248,31170127,fgsm,0.8,3797,0.0,0.1,0.0064892746661279,5.863789900208274e-06,0.0002057441648028,0.9981470820464478,-0.2744307298104334,0.1237485792685002,1.2793594866975402,30.01875843601604,7.008025539988891e-05
BP_K10_w08_MX07_relu06,10,8,0.001,cosine,7,6.0,relu,0.5844,18848979,fgsm,0.8,3721,0.0,0.1,0.0050739120896662,9.373968393156712e-06,0.0006320399798034,0.994309728642076,-0.2908425441056733,0.1144313615609744,1.629792047148593,30.002687470069127,6.993590497796573e-05
BP_K10_w08_MX07_relu08,10,8,0.001,cosine,7,8.0,relu,0.5342,4232557129,fgsm,0.8,2689,0.0,0.1,0.0049900632256,1.0984280772391295e-05,0.0006260048702794,0.9943598341345178,-0.2802237045128634,0.1143771813467617,1.1617671773077904,30.000507983857283,7.008670405971379e-05
BP_K10_w08_MX07_relu10,10,8,0.001,cosine,7,10.0,relu,0.478,825620526,fgsm,0.8,1761,0.0,0.1,0.0047618822094625,1.2642488987250546e-05,0.0005858227524408,0.9947238500903908,-0.2805067428359016,0.112093754801266,1.1508799772290066,30.05263675812426,7.00631335462071e-05
BP_K10_w08_MX07_relu12,10,8,0.001,cosine,7,12.0,relu,0.4252,4136261822,fgsm,0.8,1060,0.0,0.1,0.0051197834477933,2.1524240590455357e-05,0.0008570498576573,0.9922636984969708,-0.2926191298023295,0.1220915784660436,1.612832477817855,30.017433033296363,7.018099201040142e-05
BP_K10_w08_MX07_rexp,10,8,0.001,cosine,7,0.0,rexp,0.6731,174710062,fgsm,0.8,3393,0.0,0.1,0.0104217601239142,1.3103154875129538e-05,0.0001576521119493,0.9985804335710096,-0.2930447946944703,0.15502215832266,1.4041006045687183,30.009908031188576,2.830865371302169e-05
BP_K10_w08_MX09_elu01,10,8,0.001,cosine,9,1.0,elu,0.6893,16573519,fgsm,0.8,3614,0.0,0.1,0.0096179118889088,1.0608962337111568e-05,0.0001683327375036,0.998484218769932,-0.2825737937693263,0.1328455482223693,1.506986370417961,30.045810567664272,3.5169210521643454e-05
BP_K10_w08_MX09_elu02,10,8,0.001,cosine,9,2.0,elu,0.6738,1203215529,fgsm,0.8,3468,0.0,0.1,0.011437394976271,8.624352901165163e-06,6.244329043867143e-05,0.9994375709411912,-0.2898650805027178,0.1593068158407433,1.4036740153111775,30.0094498645684,2.715037159770234e-05
BP_K10_w08_MX09_elu04,10,8,0.001,cosine,9,4.0,elu,0.6358,294106029,fgsm,0.8,3406,0.0,0.1,0.0081449073908788,5.852871557074532e-06,0.0001341828773152,0.9987915407061572,-0.2702750207613132,0.1397564150342981,1.3458238434666292,30.01756171327997,7.011361631544876e-05
BP_K10_w08_MX09_elu06,10,8,0.001,cosine,9,6.0,elu,0.6014,390050312,fgsm,0.8,3050,0.0,0.1,0.0073127286002304,8.946673847126473e-06,0.0002831186103098,0.9974493173019382,-0.2981498118012883,0.1462002379659893,2.510882756728141,30.115345948231287,7.01708733748463e-05
BP_K10_w08_MX09_elu08,10,8,0.001,cosine,9,8.0,elu,0.5847,18011518,fgsm,0.8,2746,0.0,0.1,0.0066662810057126,1.2992693043254692e-05,0.0005459684150452,0.995082178183925,-0.2841719618260459,0.1470566879931443,1.3822813013322113,30.01451274891787,7.00608311783833e-05
BP_K10_w08_MX09_elu10,10,8,0.001,cosine,9,10.0,elu,0.5541,220675252,fgsm,0.8,2093,0.0,0.1,0.0079776546359721,2.1768890671981924e-05,0.0007267037862206,0.9934544522170272,-0.2969083111239803,0.1878251605036987,1.888915115308318,30.048472961922688,7.035810636635826e-05
BP_K10_w08_MX09_elu12,10,8,0.001,cosine,9,12.0,elu,0.5487,191198030,fgsm,0.8,1752,0.0,0.1,0.0100405057459954,2.516136674364483e-05,0.0005335764416164,0.995193810732577,-0.2872735502334191,0.2379963281637293,1.379343398469532,30.00028766887956,7.032922065446685e-05
BP_K10_w08_MX09_elu16,10,8,0.001,cosine,9,16.0,elu,0.5334,8694659865,fgsm,0.8,1214,0.0,0.1,0.0170366874287397,1.3076069599188144e-05,4.549874764853001e-05,0.9995898774092472,-0.2783157695196782,0.3249250373091634,1.400936512813879,30.00760054147684,6.855829737481145e-05
BP_K10_w08_MX09_exp,10,8,0.001,cosine,9,0.0,exp,0.6288,3970222538,fgsm,0.8,2332,0.0,0.1,0.0165808348272623,4.455339257756741e-06,1.6583087927407268e-05,0.9998506588046376,-0.2522078797448585,0.2122613904197874,1.306665901860401,30.02010099778413,6.449953342120462e-05
BP_K10_w08_MX09_gelu01,10,8,0.001,cosine,9,1.0,gelu,0.688,641345230,fgsm,0.8,3471,0.0,0.1,0.0115437007465232,1.4695573119207028e-05,0.000175874216983,0.9984165618086795,-0.2905520442606116,0.1601497608709132,1.3790936888418548,30.07525847784275,2.5296466644341264e-05
BP_K10_w08_MX09_gelu02,10,8,0.001,cosine,9,2.0,gelu,0.6629,2865211066,fgsm,0.8,3403,0.0,0.1,0.0100478302657023,8.42271096577976e-06,8.049588580724115e-05,0.9992751819771334,-0.2901479939623473,0.1479228309736174,1.662147929409752,30.051063350223483,3.527279881319058e-05
BP_K10_w08_MX09_gelu04,10,8,0.001,cosine,9,4.0,gelu,0.5999,1993193509,fgsm,0.8,3018,0.0,0.1,0.007109436849557,5.0683597330359845e-06,0.00011034286861,0.999006021688592,-0.2770097691138428,0.1301759912183375,1.5138270188407463,30.09152861942656,7.018145453987003e-05
BP_K10_w08_MX09_gelu06,10,8,0.001,cosine,9,6.0,gelu,0.5327,47814207,fgsm,0.8,2303,0.0,0.1,0.0058608998500245,9.310102728458468e-06,0.0003382262668206,0.9969537584940084,-0.2865161360098179,0.1203578938738177,1.649309804542301,30.02780153151508,7.011915294273638e-05
BP_K10_w08_MX09_gelu08,10,8,0.001,cosine,9,8.0,gelu,0.4687,201242276,fgsm,0.8,1374,0.0,0.1,0.0059839180392831,1.772902711917997e-05,0.0006258306251767,0.9943598229520614,-0.2861184202782783,0.1331782273355244,1.4466089790538197,30.00950289828489,7.011134176122736e-05
BP_K10_w08_MX09_gelu10,10,8,0.001,cosine,9,10.0,gelu,0.4136,326704718,fgsm,0.8,914,0.0,0.1,0.0055181391225592,2.951661200312528e-05,0.0011468367973833,0.9896572320619488,-0.2814337541143161,0.1325357743144586,1.1456117407082966,29.99843998037706,7.080204905503153e-05
BP_K10_w08_MX09_relu01,10,8,0.001,cosine,9,1.0,relu,0.6791,1872167222,fgsm,0.8,3341,0.0,0.1,0.0118253831062771,1.205090680985719e-05,0.0001134016230773,0.9989790033971664,-0.2835506952510338,0.1578671834887677,1.1686721645342777,30.010506891938302,2.487533338025283e-05
BP_K10_w08_MX09_relu02,10,8,0.001,cosine,9,2.0,relu,0.6693,515768666,fgsm,0.8,3446,0.0,0.1,0.0101362220419795,8.88161925618063e-06,8.860359747549419e-05,0.9992020367609824,-0.2899224095430087,0.1461212821137332,1.6186910821593214,29.96681184923385,3.413501548236295e-05
BP_K10_w08_MX09_relu04,10,8,0.001,cosine,9,4.0,relu,0.6285,3127103076,fgsm,0.8,3566,0.0,0.1,0.0067738649459009,5.571369705709243e-06,0.0001728484595215,0.9984433631402978,-0.264486567960408,0.1235426750381211,1.0107995782072043,29.990735164302254,7.008499648464762e-05
BP_K10_w08_MX09_relu06,10,8,0.001,cosine,9,6.0,relu,0.5833,817860329,fgsm,0.8,3220,0.0,0.1,0.0058509896664476,6.93455114850521e-06,0.0002671459892739,0.997593348924708,-0.2873720995746694,0.1205843262711951,1.6246160995351258,29.917081050277915,7.023254767022662e-05
BP_K10_w08_MX09_relu08,10,8,0.001,cosine,9,8.0,relu,0.5352,15891270,fgsm,0.8,2332,0.0,0.1,0.0055684479409045,8.964726878037379e-06,0.0003301317458931,0.9970269548244228,-0.2880941159734907,0.121343884576317,1.5963417041413546,30.052931790939365,6.982757261570528e-05
BP_K10_w08_MX09_relu10,10,8,0.001,cosine,9,10.0,relu,0.4838,104673723,fgsm,0.8,1577,0.0,0.1,0.0055759654665655,1.7355368366845317e-05,0.0007357598545065,0.9933676370871058,-0.2911820587883357,0.1273904472695289,1.6290726729939513,30.01518376800092,7.009515908429111e-05
BP_K10_w08_MX09_relu12,10,8,0.001,cosine,9,12.0,relu,0.4321,56369623,fgsm,0.8,934,0.0,0.1,0.0054574455930563,2.740746604202405e-05,0.0010025766069047,0.9909586438435116,-0.2818167462243189,0.1308339773656505,1.1455951620218905,29.99822631644525,6.983418636590248e-05
BP_K10_w08_MX09_rexp,10,8,0.001,cosine,9,0.0,rexp,0.6693,488766540,fgsm,0.8,3301,0.0,0.1,0.0101972266360607,8.519358713951652e-06,7.70876626565362e-05,0.9993059482173308,-0.2879697356681592,0.1468251993054294,1.5384871570467475,30.004013028583188,3.386017242868459e-05
BP_K10_w08_MX11_elu01,10,8,0.001,cosine,11,1.0,elu,0.6847,257580557,fgsm,0.8,3382,0.0,0.1,0.0101577130229449,1.302596954083355e-05,0.0001969759997837,0.998226451169844,-0.2834847674087151,0.1385653256779274,1.5073467554534128,30.001379636747675,3.383977607656909e-05
BP_K10_w08_MX11_elu02,10,8,0.001,cosine,11,2.0,elu,0.667,466997309,fgsm,0.8,3249,0.0,0.1,0.0114922898616909,1.051367193228544e-05,8.717045635709016e-05,0.9992147605602631,-0.2897046489255446,0.1609379945578782,1.3680747744997437,30.000053932005358,2.6991191834921947e-05
BP_K10_w08_MX11_elu04,10,8,0.001,cosine,11,4.0,elu,0.6373,977759568,fgsm,0.8,3247,0.0,0.1,0.0080783093574967,4.96609782919753e-06,9.681525608910196e-05,0.9991279909889332,-0.2611298239836036,0.1359243714028393,1.04981957564424,29.99253741699122,7.008122136204634e-05
BP_K10_w08_MX11_elu06,10,8,0.001,cosine,11,6.0,elu,0.6068,1636256701,fgsm,0.8,2951,0.0,0.1,0.007328685101784,7.12081519118051e-06,0.0001765834645523,0.998410075350438,-0.2812048552794919,0.1442264809467735,1.7242565251372228,30.45251148144044,7.007084567655981e-05
BP_K10_w08_MX11_elu08,10,8,0.001,cosine,11,8.0,elu,0.5747,26908569,fgsm,0.8,2318,0.0,0.1,0.0078198472709455,1.5694396783721438e-05,0.0005090917217976,0.9954128109212044,-0.2835143944880476,0.1679939908646975,1.3479444135796108,29.88273656359252,7.016941594074867e-05
BP_K10_w08_MX11_elu10,10,8,0.001,cosine,11,10.0,elu,0.5548,5602702888,fgsm,0.8,2040,0.0,0.1,0.0083515421038844,2.1677717656461492e-05,0.0006802492285651,0.993868354422524,-0.2782325656041883,0.1915511474356798,1.0942095208110296,30.00183930115858,7.0104544293461e-05
BP_K10_w08_MX11_elu12,10,8,0.001,cosine,11,12.0,elu,0.5377,7783831,fgsm,0.8,1486,0.0,0.1,0.0106407017847065,3.456925156012481e-05,0.0007188021151191,0.9935207802260744,-0.2884647004692787,0.2572816272978587,1.3843905194415904,29.999167792526706,6.985057965755116e-05
BP_K10_w08_MX11_elu16,10,8,0.001,cosine,11,16.0,elu,0.4997,6264442966,fgsm,0.8,824,0.0,0.1,0.0223026271460613,5.442021338033875e-05,0.0001808901735882,0.998368271701848,-0.281023177408001,0.3961742760615063,1.4391286078505532,30.33012391353489,5.186512095735098e-05
BP_K10_w08_MX11_exp,10,8,0.001,cosine,11,0.0,exp,0.6349,42842963,fgsm,0.8,2415,0.0,0.1,0.0151669258852855,5.248676987360958e-06,3.233553548579115e-05,0.9997087288004188,-0.2565651761919418,0.2057299247656443,1.4121169358990129,29.99873038521445,7.027311843010295e-05
BP_K10_w08_MX11_gelu01,10,8,0.001,cosine,11,1.0,gelu,0.679,256970725,fgsm,0.8,3241,0.0,0.1,0.012007535589038,1.3391500779273156e-05,0.0001214120063033,0.9989068703412726,-0.2937461646295075,0.16647788408709,1.4738364587648716,30.015382914674813,2.5067167469653128e-05
BP_K10_w08_MX11_gelu02,10,8,0.001,cosine,11,2.0,gelu,0.6477,64678931,fgsm,0.8,3000,0.0,0.1,0.0108058935126919,7.400763836934554e-06,4.11344214492053e-05,0.9996294038989,-0.291747813010058,0.1556447298315561,1.2920053214720275,29.994384549382847,2.549545224161044e-05
BP_K10_w08_MX11_gelu04,10,8,0.001,cosine,11,4.0,gelu,0.5976,5353920601,fgsm,0.8,2842,0.0,0.1,0.0071650331032408,7.160398666810479e-06,0.000194878181444,0.9982451958151868,-0.2745725326997325,0.1341779977377928,1.4180036804736096,30.226362706950923,7.02008250898591e-05
BP_K10_w08_MX11_gelu06,10,8,0.001,cosine,11,6.0,gelu,0.5527,54337418,fgsm,0.8,2522,0.0,0.1,0.0060322994669841,1.0097308189821807e-05,0.0003959594421225,0.996434302922011,-0.2803742913130363,0.1267642449654175,1.3313908974145494,30.050623134424484,6.984656035257425e-05
BP_K10_w08_MX11_gelu08,10,8,0.001,cosine,11,8.0,gelu,0.4643,9922356634,fgsm,0.8,1183,0.0,0.1,0.0066116346260935,2.2324987646000192e-05,0.0006725816959589,0.9939382203970928,-0.2812996638660101,0.1487995137664174,1.23177982637858,29.999810813848065,7.024907880624679e-05
BP_K10_w08_MX11_gelu10,10,8,0.001,cosine,11,10.0,gelu,0.4019,300608277,fgsm,0.8,670,0.0,0.1,0.006286289960515,3.502581266665855e-05,0.0009504527614601,0.9914057137454664,-0.2888265355443526,0.1462286943295228,1.4718177770989316,30.01111383499425,6.967500925585971e-05
BP_K10_w08_MX11_relu01,10,8,0.001,cosine,11,1.0,relu,0.6767,185531289,fgsm,0.8,3196,0.0,0.1,0.0116096437403105,1.2412847537491216e-05,0.0001154244816992,0.9989604339514988,-0.2941709246833128,0.1591369636092606,1.5468449216219269,29.96931434522703,2.5771057713339984e-05
BP_K10_w08_MX11_relu02,10,8,0.001,cosine,11,2.0,relu,0.6587,1744726027,fgsm,0.8,3245,0.0,0.1,0.0105444656414679,1.020177197223072e-05,8.747289563684108e-05,0.999212238019225,-0.297537727202734,0.1509680433736391,1.436634471841933,29.999988901541,2.3483912830239547e-05
BP_K10_w08_MX11_relu04,10,8,0.001,cosine,11,4.0,relu,0.6225,20532839,fgsm,0.8,3258,0.0,0.1,0.0072758207770181,4.039420005769186e-06,7.386939550648053e-05,0.9993346220306498,-0.2751815442134072,0.1299307927072827,1.4453219335337264,29.99286285046905,7.016363082984974e-05
BP_K10_w08_MX11_relu06,10,8,0.001,cosine,11,6.0,relu,0.5749,115779009,fgsm,0.8,2523,0.0,0.1,0.0065978240494293,6.745532310147823e-06,0.000168125167823,0.9984858730422296,-0.2791789441565234,0.1287237683753049,1.4329486644538771,30.040745882649883,7.001730047039507e-05
BP_K10_w08_MX11_relu08,10,8,0.001,cosine,11,8.0,relu,0.5325,980986777,fgsm,0.8,2043,0.0,0.1,0.0058498811142328,1.1683246297761749e-05,0.0004553065870142,0.9958988941043404,-0.2866521137715223,0.1265072762410535,1.6007688580569954,30.14206835866047,7.023830101648206e-05
BP_K10_w08_MX11_relu10,10,8,0.001,cosine,11,10.0,relu,0.4874,211570415,fgsm,0.8,1398,0.0,0.1,0.0061813995497727,1.458021572996094e-05,0.0004350400091344,0.9960770306992626,-0.2823275683247336,0.1321034123564006,1.3905610069905852,30.04723961739656,7.053291638791337e-05
BP_K10_w08_MX11_relu12,10,8,0.001,cosine,11,12.0,relu,0.4366,841383686,fgsm,0.8,973,0.0,0.1,0.0055825334704049,2.4242355279075523e-05,0.0008334522484378,0.9924860512788451,-0.292139493903428,0.1309497181669534,1.6127051368537606,30.012952947720795,6.982337081937241e-05
BP_K10_w08_MX11_rexp,10,8,0.001,cosine,11,0.0,rexp,0.6621,655806318,fgsm,0.8,3171,0.0,0.1,0.0102614767231887,1.0387953513666135e-05,0.0001051602227397,0.9990531847632244,-0.2845881704458535,0.1507896402558283,1.266059710419419,29.946258681880188,3.282459790508179e-05
BP_K10_w08_MX13_elu01,10,8,0.001,cosine,13,1.0,elu,0.6717,87199582,fgsm,0.8,3095,0.0,0.1,0.0106513055097017,1.1632086520828743e-05,0.0001346399982455,0.9987874235142984,-0.2823096109009502,0.1404185563977267,1.3909626676495397,30.00145709284212,2.996641369272061e-05
BP_K10_w08_MX13_elu02,10,8,0.001,cosine,13,2.0,elu,0.6565,232703706,fgsm,0.8,3025,0.0,0.1,0.0117730067464096,1.1933842086822325e-05,9.420062192169727e-05,0.9991516099058618,-0.2922588425524628,0.168159043619144,1.42043801569672,30.001995046137758,2.7049095056666143e-05
BP_K10_w08_MX13_elu04,10,8,0.001,cosine,13,4.0,elu,0.6263,51042151,fgsm,0.8,2902,0.0,0.1,0.0087993626007926,5.298992492898815e-06,8.22849453554802e-05,0.9992590631112848,-0.2710859072949975,0.1489451446676986,1.3828045192720366,29.95044126994315,7.018069629949415e-05
BP_K10_w08_MX13_elu06,10,8,0.001,cosine,13,6.0,elu,0.5932,895589074,fgsm,0.8,2659,0.0,0.1,0.007958116229557,7.995994185017657e-06,0.0001791194270132,0.9983861536538045,-0.2733896733681518,0.1500360238083692,1.2444316823341397,29.96605674727282,7.026953434163324e-05
BP_K10_w08_MX13_elu08,10,8,0.001,cosine,13,8.0,elu,0.5718,1705064987,fgsm,0.8,2239,0.0,0.1,0.0075589065331998,1.4454301202715177e-05,0.0004558854145724,0.995891674940469,-0.2867635871535242,0.1635251915078841,1.724706709039365,30.362036544677327,7.013096031795994e-05
BP_K10_w08_MX13_elu10,10,8,0.001,cosine,13,10.0,elu,0.5392,2041309,fgsm,0.8,1727,0.0,0.1,0.008054398442082,2.1843202331446303e-05,0.000623324688506,0.9943819380419668,-0.271321116822576,0.186543129746163,0.8876855935874636,30.03004569483597,7.024407317065285e-05
BP_K10_w08_MX13_elu12,10,8,0.001,cosine,13,12.0,elu,0.5168,48222034,fgsm,0.8,1365,0.0,0.1,0.0099784300933459,3.2985028492835265e-05,0.0006859826910487,0.9938167111428352,-0.2878341658963469,0.2389322056181503,1.3793177102679768,30.00028586681886,7.004250898845462e-05
BP_K10_w08_MX13_elu16,10,8,0.001,cosine,13,16.0,elu,0.4677,36100821,fgsm,0.8,609,0.0,0.1,0.0200313492002812,4.035044610005037e-05,0.0001668313242783,0.9984912696748276,-0.2929524586700125,0.3638279611944611,2.078288924721327,29.587065229947253,7.013843826882872e-05
BP_K10_w08_MX13_exp,10,8,0.001,cosine,13,0.0,exp,0.6286,6019884,fgsm,0.8,2183,0.0,0.1,0.015551632271295,6.856838972318246e-06,4.54740509822301e-05,0.9995904207538951,-0.2563473244355574,0.216300180754773,1.3236312411269695,29.99737993488946,7.006184795333913e-05
BP_K10_w08_MX13_gelu01,10,8,0.001,cosine,13,1.0,gelu,0.6657,7011523222,fgsm,0.8,2958,0.0,0.1,0.0120914600055489,1.3347297386453014e-05,0.0001196442812594,0.9989222140827936,-0.2903098112023155,0.1589872231489282,1.4342948169316072,29.993215078940658,2.4234673215686555e-05
BP_K10_w08_MX13_gelu02,10,8,0.001,cosine,13,2.0,gelu,0.6352,14737070,fgsm,0.8,2744,0.0,0.1,0.0110800294831571,1.2738335417203182e-05,0.0001041870374763,0.9990616753021428,-0.2924603818096409,0.1643694011946121,1.4895643470273423,30.139384043802472,2.9012974217697304e-05
BP_K10_w08_MX13_gelu04,10,8,0.001,cosine,13,4.0,gelu,0.5903,1330488414,fgsm,0.8,2514,0.0,0.1,0.0075127524463702,6.726803522752014e-06,0.000142431700357,0.9987171576055868,-0.2690152327075523,0.1375586176521662,1.1350049147711367,29.957813818147702,6.98881269229853e-05
BP_K10_w08_MX13_gelu06,10,8,0.001,cosine,13,6.0,gelu,0.5384,383748667,fgsm,0.8,2028,0.0,0.1,0.0065401335428501,1.01318933003345e-05,0.0002908497252666,0.99737884905761,-0.277790233074959,0.133529541372708,1.271249854974471,30.009296603893816,7.006325611111944e-05
BP_K10_w08_MX13_gelu08,10,8,0.001,cosine,13,8.0,gelu,0.4737,436064310,fgsm,0.8,1140,0.0,0.1,0.0071596866025252,2.5201499410941256e-05,0.0006868620955398,0.9938012174931758,-0.28861827880955,0.163454089382503,1.5102973171346628,30.01524861446713,7.011430330344338e-05
BP_K10_w08_MX13_relu01,10,8,0.001,cosine,13,1.0,relu,0.6581,6642665,fgsm,0.8,2920,0.0,0.1,0.0119365384329039,1.539818166108227e-05,0.0001477834641842,0.998668522842518,-0.2936562814493819,0.1645552705043221,1.4210172218042134,29.85750608860546,2.5361452875787994e-05
BP_K10_w08_MX13_relu02,10,8,0.001,cosine,13,2.0,relu,0.6516,21429418,fgsm,0.8,3004,0.0,0.1,0.0107321368257101,6.566203017654586e-06,3.681742717909904e-05,0.9996684361464764,-0.2900955175654529,0.1507344929683012,1.405762470455987,30.00535297023825,2.7531272252044196e-05
BP_K10_w08_MX13_relu04,10,8,0.001,cosine,13,4.0,relu,0.6131,892321172,fgsm,0.8,2825,0.0,0.1,0.0078698496353199,5.91734951161734e-06,0.0001265164085746,0.998860511674724,-0.2696058016990943,0.1362175501822765,1.2912627956821516,30.003624472200546,7.000361324204291e-05
BP_K10_w08_MX13_relu06,10,8,0.001,cosine,13,6.0,relu,0.5627,3802397989,fgsm,0.8,2155,0.0,0.1,0.0069910508754378,6.586153883440875e-06,0.0001378288690177,0.99875833921611,-0.2515505811279999,0.1267437236563227,0.6934460830763978,29.983122056994382,7.033850859580447e-05
BP_K10_w08_MX13_relu08,10,8,0.001,cosine,13,8.0,relu,0.5234,72644444,fgsm,0.8,1584,0.0,0.1,0.006632110485263,1.6098625517304837e-05,0.0005186583453515,0.9953265399473948,-0.2810746360370655,0.1406024924074903,1.3320165768914525,30.005092453789786,7.033131880275931e-05
BP_K10_w08_MX13_relu10,10,8,0.001,cosine,13,10.0,relu,0.4999,462593961,fgsm,0.8,1361,0.0,0.1,0.0061151786654523,1.8463009257275403e-05,0.0006233691656681,0.9943845200145104,-0.2858574196754286,0.1365018678057112,1.4144689070844323,30.001332941776067,6.955546076054613e-05
BP_K10_w08_MX13_rexp,10,8,0.001,cosine,13,0.0,rexp,0.6628,388353957,fgsm,0.8,3087,0.0,0.1,0.0102381508193979,9.517782283423876e-06,8.658769288353745e-05,0.9992200788395448,-0.2839412299539015,0.1462946631486183,1.268813020026379,29.960478849292635,3.149568805592384e-05
BP_K10_w12_MX05_elu01,10,12,0.001,cosine,5,1.0,elu,0.674,316234845,fgsm,0.8,3425,0.0,0.1,0.0106577874386355,1.292276135338916e-05,0.000188886195976,0.9982989892357425,-0.2772528006175596,0.1416433403035676,1.3307158759381328,30.190886328332137,3.178650719105051e-05
BP_K10_w12_MX05_elu02,10,12,0.001,cosine,5,2.0,elu,0.6574,3275099643,fgsm,0.8,3662,0.0,0.1,0.0114632487167299,1.0400582487842426e-05,9.130729211674914e-05,0.9991779069577728,-0.2903873597120981,0.1674068648568354,1.3349677404944584,30.00376467832753,2.8139787085350488e-05
BP_K10_w12_MX05_elu04,10,12,0.001,cosine,5,4.0,elu,0.6157,110471918,fgsm,0.8,3588,0.0,0.1,0.0078703109778095,4.544001784460196e-06,8.383139493175804e-05,0.999244947237429,-0.2795522970674328,0.1440930590565324,1.5900668925304773,30.016547903167424,7.000724203658798e-05
BP_K10_w12_MX05_elu06,10,12,0.001,cosine,5,6.0,elu,0.5888,99912154,fgsm,0.8,2810,0.0,0.1,0.0085714056851986,1.0514655599239084e-05,0.0002598494243271,0.9976587495296796,-0.276967812200621,0.1689395506261405,1.271513670104713,29.922345486656003,7.010795219761994e-05
BP_K10_w12_MX05_elu08,10,12,0.001,cosine,5,8.0,elu,0.5764,2346093657,fgsm,0.8,1985,0.0,0.1,0.0127700376935038,9.89885427558012e-06,8.011763974368472e-05,0.9992781832606282,-0.2791818225290833,0.2442676494516613,1.4322875626327147,29.9330007963354,7.032800769381421e-05
BP_K10_w12_MX05_elu10,10,12,0.001,cosine,5,10.0,elu,0.5637,130841193,fgsm,0.8,1432,0.0,0.1,0.0225959968835903,8.45038794574294e-06,2.4012643586328297e-05,0.9997836658477,-0.2298463111726392,0.2873581962054771,0.7278774747096983,29.94477433564099,7.084738044179427e-05
BP_K10_w12_MX05_elu12,10,12,0.001,cosine,5,12.0,elu,0.563,54222307,fgsm,0.8,1280,0.0,0.1,0.0292905777702803,1.9376258539453096e-05,4.86799054429573e-05,0.9995608068394852,-0.2299551792624963,0.3088336979549482,0.8936731608506739,30.02022221512255,5.207032253827326e-05
BP_K10_w12_MX05_elu16,10,12,0.001,cosine,5,16.0,elu,0.5533,13282157,fgsm,0.8,1242,0.0,0.1,0.0307343510347332,9.75566231707677e-06,1.842465332381136e-05,0.9998339831375432,-0.2374752368349596,0.3222685723734779,1.4384037650513706,30.0103651262768,6.604094799099175e-05
BP_K10_w12_MX05_exp,10,12,0.001,cosine,5,0.0,exp,0.6049,751022845,fgsm,0.8,2176,0.0,0.1,0.0167704327467341,5.214851733173419e-06,1.6802936880260386e-05,0.9998486140406604,-0.2569117925966797,0.2143167262288607,1.354585844584593,30.005020668982723,5.811646139168728e-05
BP_K10_w12_MX05_gelu01,10,12,0.001,cosine,5,1.0,gelu,0.6712,14458380716,fgsm,0.8,3527,0.0,0.1,0.0121749731409657,1.0839821748204092e-05,9.445725859994748e-05,0.9991492814116164,-0.2931947933046847,0.1620606632334597,1.5152496611557376,29.990077910104663,2.417020785073092e-05
BP_K10_w12_MX05_gelu02,10,12,0.001,cosine,5,2.0,gelu,0.6454,2780631879,fgsm,0.8,3574,0.0,0.1,0.0108205747563195,9.55273932971787e-06,8.48288631799399e-05,0.9992361393996192,-0.2913530186643231,0.1601858254033036,1.351069908147483,30.00279223115397,2.845461874617222e-05
BP_K10_w12_MX05_gelu04,10,12,0.001,cosine,5,4.0,gelu,0.5653,176593085,fgsm,0.8,2615,0.0,0.1,0.007745325692807,7.07586951510416e-06,0.0001589932686391,0.998567919198146,-0.2753816937720481,0.1408851891392361,1.4626331830413586,30.101526463283136,7.020878577844596e-05
BP_K10_w12_MX05_gelu06,10,12,0.001,cosine,5,6.0,gelu,0.4837,214538425,fgsm,0.8,1408,0.0,0.1,0.0067956217894445,1.255597522986345e-05,0.0002879806785454,0.9974031727537648,-0.2612532889090602,0.1376604451617927,0.7763784220451949,30.000068744644487,6.967365607506202e-05
BP_K10_w12_MX05_gelu08,10,12,0.001,cosine,5,8.0,gelu,0.4036,426690985,fgsm,0.8,540,0.0,0.1,0.0077582697663573,4.544320963991293e-05,0.0009154926243114,0.9917124184591526,-0.286703385686,0.1680040839159889,1.3658647301937727,29.6737209598517,7.006599909961231e-05
BP_K10_w12_MX05_relu01,10,12,0.001,cosine,5,1.0,relu,0.645,132045282,fgsm,0.8,2992,0.0,0.1,0.014664895943251,8.323121206823158e-06,0.0001132154209308,0.9989805642761428,-0.2560185331668823,0.187398932971162,1.5698782859531686,30.020369701547025,6.882002838590056e-05
BP_K10_w12_MX05_relu02,10,12,0.001,cosine,5,2.0,relu,0.6513,74911981,fgsm,0.8,3518,0.0,0.1,0.0112415685961769,7.973700284681893e-06,5.450877312185261e-05,0.9995090428951252,-0.2917060809036146,0.1626885542941434,1.4356385151156483,29.99983093435052,2.858944679612825e-05
